2.816 , 431.0
2.819 , 436.0
2.821 , 441.0
2.824 , 418.0
2.826 , 451.0
2.829 , 455.0
2.831 , 458.0
2.834 , 463.0
2.837 , 442.0
2.839 , 469.0
2.842 , 475.0
2.844 , 477.0
2.847 , 480.0
2.849 , 465.0
2.852 , 486.0
2.855 , 466.0
2.857 , 488.0
2.86 , 490.0
2.863 , 493.0
2.865 , 495.0
2.868 , 477.0
2.87 , 500.0
2.873 , 504.0
2.875 , 506.0
2.878 , 508.0
2.881 , 489.0
2.883 , 511.0
2.886 , 514.0
2.888 , 515.0
2.891 , 518.0
2.893 , 501.0
2.896 , 522.0
2.899 , 524.0
2.901 , 524.0
2.904 , 524.0
2.907 , 524.0
2.909 , 522.0
2.912 , 508.0
2.914 , 520.0
2.917 , 519.0
2.919 , 518.0
2.922 , 517.0
2.925 , 505.0
2.927 , 512.0
2.93 , 509.0
2.932 , 506.0
2.935 , 503.0
2.937 , 493.0
2.94 , 499.0
2.943 , 486.0
2.945 , 496.0
2.948 , 494.0
2.951 , 494.0
2.953 , 490.0
2.956 , 483.0
2.958 , 484.0
2.961 , 482.0
2.963 , 480.0
2.966 , 477.0
2.969 , 476.0
2.971 , 472.0
2.974 , 469.0
2.976 , 466.0
2.979 , 461.0
2.981 , 453.0
2.984 , 451.0
2.987 , 445.0
2.989 , 442.0
2.992 , 436.0
2.995 , 432.0
2.997 , 426.0
3.0 , 428.0
3.002 , 416.0
3.005 , 409.0
3.007 , 404.0
3.01 , 399.0
3.013 , 405.0
3.015 , 389.0
3.018 , 384.0
3.02 , 381.0
3.023 , 376.0
3.026 , 373.0
3.028 , 368.0
3.031 , 374.0
3.033 , 359.0
3.036 , 354.0
3.038 , 350.0
3.041 , 346.0
3.044 , 354.0
3.046 , 338.0
3.049 , 332.0
3.051 , 328.0
3.054 , 321.0
3.057 , 330.0
3.059 , 311.0
3.062 , 305.0
3.064 , 300.0
3.067 , 294.0
3.069 , 305.0
3.072 , 283.0
3.075 , 295.0
3.077 , 273.0
3.08 , 267.0
3.082 , 263.0
3.085 , 257.0
3.088 , 275.0
3.09 , 250.0
3.093 , 246.0
3.095 , 243.0
3.098 , 239.0
3.101 , 248.0
3.103 , 233.0
3.106 , 229.0
3.108 , 227.0
3.111 , 224.0
3.114 , 222.0
3.116 , 220.0
3.119 , 232.0
3.121 , 213.0
3.124 , 210.0
3.126 , 207.0
3.129 , 203.0
3.132 , 220.0
3.134 , 196.0
3.137 , 195.0
3.139 , 194.0
3.142 , 190.0
3.145 , 199.0
3.147 , 187.0
3.15 , 185.0
3.152 , 184.0
3.155 , 183.0
3.157 , 181.0
3.16 , 180.0
3.163 , 189.0
3.165 , 177.0
3.168 , 177.0
3.17 , 177.0
3.173 , 176.0
3.176 , 185.0
3.178 , 177.0
3.181 , 176.0
3.183 , 176.0
3.186 , 176.0
3.188 , 177.0
3.191 , 178.0
3.194 , 186.0
3.196 , 180.0
3.199 , 182.0
3.201 , 182.0
3.204 , 183.0
3.206 , 194.0
3.209 , 187.0
3.212 , 189.0
3.214 , 190.0
3.217 , 193.0
3.219 , 191.0
3.222 , 197.0
3.225 , 194.0
3.227 , 201.0
3.23 , 204.0
3.232 , 207.0
3.235 , 209.0
3.238 , 210.0
3.24 , 216.0
3.243 , 220.0
3.245 , 223.0
3.248 , 227.0
3.25 , 230.0
3.253 , 234.0
3.256 , 238.0
3.258 , 241.0
3.261 , 246.0
3.264 , 249.0
3.266 , 255.0
3.269 , 247.0
3.271 , 262.0
3.274 , 267.0
3.276 , 270.0
3.279 , 275.0
3.281 , 267.0
3.284 , 283.0
3.287 , 289.0
3.289 , 293.0
3.292 , 298.0
3.295 , 302.0
3.297 , 307.0
3.3 , 313.0
3.302 , 316.0
3.305 , 321.0
3.307 , 308.0
3.31 , 330.0
3.313 , 317.0
3.315 , 341.0
3.318 , 346.0
3.32 , 352.0
3.323 , 357.0
3.326 , 347.0
3.328 , 367.0
3.331 , 372.0
3.333 , 376.0
3.336 , 382.0
3.339 , 361.0
3.341 , 391.0
3.344 , 397.0
3.346 , 401.0
3.349 , 407.0
3.351 , 389.0
3.354 , 415.0
3.357 , 396.0
3.359 , 424.0
3.362 , 429.0
3.365 , 432.0
3.367 , 436.0
3.37 , 425.0
3.372 , 444.0
3.375 , 449.0
3.377 , 451.0
3.38 , 455.0
3.383 , 430.0
3.385 , 463.0
3.388 , 467.0
3.39 , 469.0
3.393 , 474.0
3.395 , 455.0
3.398 , 480.0
3.401 , 483.0
3.403 , 485.0
3.406 , 486.0
3.409 , 487.0
3.411 , 491.0
3.414 , 476.0
3.416 , 495.0
3.419 , 499.0
3.421 , 501.0
3.424 , 504.0
3.427 , 484.0
3.429 , 507.0
